,id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region_code,population,public_meeting,permit,extraction_type_class,management,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type_group,construction_periods
10304,71461,50.0,289,other,941,DWE,Ruvuma / Southern Coast,10,0,True,True,other,vwc,per bucket,soft,good,dry,river,surface,communal standpipe,2000-2009
10305,43239,10.0,302,other,1829,other,Lake Tanganyika,15,0,False,True,gravity,other,per bucket,soft,good,dry,river,surface,communal standpipe,1980-1989
10306,32291,0.0,965,other,0,Government,Lake Rukwa,12,0,True,True,gravity,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,unknown
10307,48116,0.0,1000,other,36,DWE,Pangani,4,800,False,False,other,vwc,never pay,salty,salty,insufficient,shallow well,groundwater,other,2000-2009
10308,27614,0.0,316,other,1549,other,Internal,13,55,True,True,handpump,wug,never pay,milky,milky,insufficient,machine dbh,groundwater,hand pump,2000-2009
10309,64045,30.0,153,other,500,other,Pangani,3,250,True,True,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
10310,58618,0.0,864,other,0,DWE,Lake Tanganyika,18,0,True,True,handpump,vwc,monthly,unknown,unknown,dry,shallow well,groundwater,hand pump,unknown
10311,35743,0.0,998,other,-14,other,Pangani,4,70,True,False,other,vwc,never pay,salty,salty,insufficient,shallow well,groundwater,other,1980-1989
10312,61954,0.0,279,other,1465,other,Internal,3,1,True,True,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,1990-1999
10313,64801,1000.0,322,other,115,other,Ruvuma / Southern Coast,80,1,True,False,handpump,vwc,annually,coloured,colored,enough,machine dbh,groundwater,hand pump,2010-2013
10314,63661,1000.0,1015,Danida,1854,DWE,Rufiji,11,0,True,True,handpump,vwc,annually,soft,good,enough,hand dtw,groundwater,hand pump,unknown
10315,41537,0.0,862,Hesawa,0,other,Lake Victoria,19,0,False,True,other,vwc,never pay,milky,milky,enough,shallow well,groundwater,other,unknown
10316,11942,30.0,993,other,186,other,Wami / Ruvu,6,150,False,True,submersible,parastatal,per bucket,soft,good,enough,river,surface,communal standpipe,2000-2009
10317,66097,50.0,304,other,0,other,Ruvuma / Southern Coast,99,500,True,True,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
10318,24266,0.0,408,other,0,other,Internal,17,0,True,False,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
10319,32300,600.0,406,other,1210,other,Lake Victoria,20,456,False,False,submersible,vwc,monthly,soft,good,enough,lake,surface,communal standpipe,1980-1989
10320,52092,0.0,412,other,0,other,Lake Tanganyika,14,0,True,True,handpump,vwc,never pay,soft,good,dry,shallow well,groundwater,hand pump,unknown
10321,42912,0.0,995,other,0,other,Rufiji,1,0,True,True,handpump,vwc,unknown,soft,good,insufficient,rainwater harvesting,surface,hand pump,unknown
10322,50498,0.0,852,Hesawa,0,other,Lake Victoria,18,0,True,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
10323,23828,250.0,287,other,1241,Government,Lake Tanganyika,16,340,True,True,gravity,water board,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
10324,31425,3000.0,315,other,1144,DWE,Lake Tanganyika,16,320,True,False,gravity,vwc,on failure,soft,good,enough,spring,groundwater,communal standpipe,2010-2013
10325,62487,50.0,1005,other,39,other,Wami / Ruvu,6,315,True,True,motorpump,vwc,per bucket,soft,good,enough,river,surface,communal standpipe,2010-2013
10326,1901,0.0,861,Danida,0,other,Lake Victoria,18,0,True,False,handpump,vwc,per bucket,soft,good,dry,spring,groundwater,communal standpipe,unknown
10327,27458,30000.0,1022,other,1906,other,Rufiji,11,1,True,True,handpump,vwc,monthly,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
10328,13259,0.0,404,other,1266,other,Lake Victoria,20,250,False,True,handpump,vwc,unknown,soft,good,enough,shallow well,groundwater,hand pump,1990-1999
10329,64747,0.0,421,other,0,DWE,Internal,17,0,False,False,handpump,wug,unknown,salty,salty,enough,hand dtw,groundwater,hand pump,unknown
10330,11095,5000.0,985,Danida,1671,DWE,Rufiji,11,75,True,True,gravity,wua,annually,soft,good,enough,river,surface,communal standpipe,1990-1999
10331,50055,0.0,270,other,935,other,Pangani,3,1,True,True,gravity,company,monthly,soft,good,insufficient,spring,groundwater,communal standpipe,2010-2013
10332,69031,0.0,865,Unicef,0,other,Lake Victoria,18,0,True,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
10333,65877,0.0,1002,other,165,other,Wami / Ruvu,60,300,True,False,other,vwc,never pay,soft,good,seasonal,shallow well,groundwater,other,1990-1999
10334,10858,3000.0,1034,World Bank,421,other,Wami / Ruvu,5,100,True,True,submersible,wug,monthly,soft,good,insufficient,machine dbh,groundwater,communal standpipe,2000-2009
10335,67726,0.0,296,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,other,soft,good,enough,shallow well,groundwater,hand pump,unknown
10336,46822,100.0,994,other,2375,Commu,Lake Nyasa,11,0,True,False,gravity,wua,monthly,soft,good,enough,spring,groundwater,communal standpipe,1980-1989
10337,43818,0.0,874,other,0,other,Lake Victoria,18,0,True,False,gravity,wug,per bucket,soft,good,enough,spring,groundwater,communal standpipe,unknown
10338,16988,0.0,870,Danida,0,other,Lake Nyasa,12,0,True,True,gravity,vwc,never pay,soft,good,dry,spring,groundwater,communal standpipe,unknown
10339,12913,0.0,860,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
10340,36997,0.0,1021,other,1849,other,Rufiji,11,400,True,True,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
10341,7301,0.0,301,other,0,other,Lake Victoria,17,0,True,False,handpump,wug,other,soft,good,enough,shallow well,groundwater,hand pump,unknown
10342,32415,0.0,305,other,337,other,Ruvuma / Southern Coast,90,60,True,True,other,vwc,never pay,salty,salty,dry,shallow well,groundwater,other,1970-1979
10343,50308,0.0,856,other,0,DWE,Lake Victoria,18,0,True,True,gravity,vwc,never pay,soft,good,dry,spring,groundwater,communal standpipe,unknown
10344,62020,250.0,292,other,1400,other,Lake Tanganyika,16,540,True,True,gravity,water board,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
10345,29268,500.0,997,other,1377,DWE,Lake Nyasa,11,86,True,False,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
10346,74184,0.0,869,Hesawa,0,DWE,Lake Victoria,19,0,True,True,other,vwc,never pay,soft,good,unknown,machine dbh,groundwater,other,unknown
10347,67687,0.0,276,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
10348,42816,0.0,875,Hesawa,0,DWE,Lake Victoria,18,0,True,True,gravity,other,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
10349,547,0.0,306,other,1321,other,Internal,21,130,True,True,handpump,vwc,never pay,soft,good,insufficient,machine dbh,groundwater,hand pump,2000-2009
10350,25410,0.0,868,other,0,other,Lake Victoria,19,0,True,True,handpump,vwc,monthly,soft,good,enough,shallow well,groundwater,hand pump,unknown
10351,73791,50.0,313,other,252,other,Ruvuma / Southern Coast,80,1231,True,False,handpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,hand pump,2010-2013
10352,54494,0.0,1006,other,34,other,Wami / Ruvu,60,1600,True,False,handpump,vwc,never pay,soft,good,dry,shallow well,groundwater,hand pump,2000-2009
10353,50634,500.0,1008,other,1956,other,Rufiji,11,500,True,True,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
10354,20889,0.0,1010,other,1756,other,Rufiji,11,250,True,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,2010-2013
10355,20603,0.0,843,other,73,DWE,Pangani,4,120,True,True,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
10356,6151,500.0,960,other,1545,other,Rufiji,11,125,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
10357,55569,0.0,316,other,356,other,Ruvuma / Southern Coast,9,530,True,True,submersible,vwc,never pay,soft,good,seasonal,machine dbh,groundwater,communal standpipe,1980-1989
10358,35221,0.0,412,other,1372,other,Lake Victoria,20,600,True,False,submersible,vwc,unknown,unknown,unknown,insufficient,river,surface,communal standpipe,1970-1979
10359,67630,0.0,314,other,1531,other,Internal,13,155,True,True,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,2000-2009
10360,30611,6.0,303,other,997,DWE,Pangani,3,15,True,True,gravity,water board,per bucket,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
10361,28075,0.0,316,other,1198,other,Lake Tanganyika,15,240,True,True,other,water authority,never pay,soft,good,enough,machine dbh,groundwater,hand pump,1980-1989
10362,35852,0.0,867,other,1736,DWE,Lake Rukwa,15,1,False,False,gravity,vwc,never pay,unknown,unknown,unknown,river,surface,communal standpipe,1980-1989
10363,63586,0.0,968,other,0,other,Rufiji,12,0,True,True,gravity,vwc,never pay,soft,good,seasonal,river,surface,communal standpipe,unknown
10364,62562,0.0,409,other,0,other,Lake Tanganyika,14,0,True,True,other,vwc,never pay,soft,good,insufficient,shallow well,groundwater,other,unknown
10365,7228,50.0,1014,other,162,other,Rufiji,60,1,False,True,handpump,private operator,per bucket,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
10366,57333,0.0,1014,other,-28,other,Rufiji,60,444,True,False,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,unknown
10367,13609,0.0,878,Unicef,0,other,Lake Victoria,18,0,True,False,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
10368,14483,0.0,399,other,1250,other,Lake Victoria,20,450,False,True,other,private operator,unknown,salty,salty,enough,shallow well,groundwater,other,2000-2009
10369,56101,0.0,982,other,0,other,Lake Rukwa,12,0,True,False,handpump,vwc,on failure,soft,good,enough,shallow well,groundwater,hand pump,unknown
10370,14046,0.0,307,other,356,other,Ruvuma / Southern Coast,90,1,True,True,gravity,vwc,unknown,soft,good,dry,spring,groundwater,other,2000-2009
10371,42124,300.0,289,other,798,other,Pangani,3,360,True,False,gravity,vwc,monthly,soft,good,insufficient,spring,groundwater,communal standpipe,1990-1999
10372,26183,0.0,409,other,0,other,Lake Tanganyika,17,0,True,True,handpump,wug,unknown,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
10373,58184,0.0,290,other,1752,other,Pangani,3,1,True,True,gravity,company,never pay,soft,good,enough,spring,groundwater,communal standpipe,2010-2013
10374,40983,0.0,300,other,0,other,Lake Victoria,17,0,True,True,other,vwc,unknown,soft,good,insufficient,shallow well,groundwater,other,unknown
10375,14256,0.0,243,other,1238,Government,Pangani,3,1200,True,False,handpump,vwc,never pay,salty,salty,enough,machine dbh,groundwater,hand pump,2000-2009
10376,55150,0.0,274,other,1072,other,Pangani,3,1,True,True,gravity,company,monthly,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
10377,1819,0.0,871,other,0,other,Lake Victoria,18,0,True,True,gravity,vwc,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,unknown
10378,24155,3000.0,310,other,1536,other,Internal,13,247,True,True,handpump,vwc,annually,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
10379,65836,0.0,397,other,1265,other,Lake Victoria,20,50,False,False,gravity,other,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,2000-2009
10380,30949,20.0,1000,other,247,other,Wami / Ruvu,6,100,True,True,submersible,wua,never pay,soft,good,enough,river,surface,communal standpipe,2000-2009
10381,27156,0.0,859,other,0,other,Lake Victoria,19,0,True,True,other,vwc,never pay,soft,good,enough,lake,surface,communal standpipe,unknown
10382,5851,50.0,1005,other,31,DWE,Wami / Ruvu,6,11469,True,True,motorpump,vwc,per bucket,soft,good,enough,river,surface,communal standpipe,2000-2009
10383,20570,0.0,1000,other,0,other,Wami / Ruvu,1,0,True,True,other,vwc,unknown,soft,good,dry,shallow well,groundwater,other,unknown
10384,32080,1000.0,984,World Bank,326,other,Wami / Ruvu,5,1,True,True,submersible,vwc,monthly,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
10385,26196,30.0,1006,other,3,other,Rufiji,60,1,False,True,motorpump,private operator,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
10386,31604,0.0,259,other,1085,other,Internal,2,450,True,True,gravity,vwc,on failure,soft,good,insufficient,river,surface,communal standpipe,2000-2009
10387,43726,0.0,325,other,0,other,Lake Tanganyika,14,0,True,True,gravity,vwc,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
10388,20318,0.0,154,other,1234,other,Ruvuma / Southern Coast,10,250,False,True,gravity,wua,unknown,soft,good,seasonal,spring,groundwater,communal standpipe,2010-2013
10389,10512,0.0,999,other,1700,other,Rufiji,11,0,False,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
10390,69352,0.0,963,other,0,other,Lake Rukwa,12,0,True,False,handpump,vwc,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
10391,4765,0.0,985,other,340,other,Rufiji,5,40,True,True,gravity,wug,never pay,soft,good,enough,river,surface,communal standpipe,2010-2013
10392,63436,500.0,991,other,258,RWE,Rufiji,5,80,True,True,handpump,vwc,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,1980-1989
10393,42382,0.0,992,other,258,RWE,Rufiji,5,500,True,True,handpump,vwc,never pay,coloured,colored,insufficient,shallow well,groundwater,hand pump,1990-1999
10394,9364,0.0,260,other,897,other,Pangani,2,500,True,False,gravity,wua,unknown,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,2010-2013
10395,49404,0.0,353,World Bank,0,other,Lake Tanganyika,14,0,True,True,other,water board,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe,unknown
10396,154,0.0,858,other,1195,RWE,Lake Victoria,19,1500,False,True,gravity,other,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1970-1979
10397,59676,500.0,962,other,1853,other,Rufiji,11,150,True,True,gravity,wua,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
10398,18190,0.0,256,other,1411,other,Internal,2,250,True,False,gravity,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,1990-1999
10399,18521,0.0,879,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
10400,65305,0.0,282,other,1183,other,Pangani,3,1,True,True,gravity,company,monthly,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
10401,5098,0.0,987,World Bank,0,other,Wami / Ruvu,1,0,True,False,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,unknown
10402,47491,300.0,289,other,849,other,Pangani,3,120,True,False,gravity,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
10403,48637,0.0,300,World Bank,1689,other,Lake Tanganyika,16,650,True,False,submersible,vwc,never pay,unknown,unknown,unknown,machine dbh,groundwater,communal standpipe,1960-1969
10404,45632,10000.0,984,Danida,-11,other,Wami / Ruvu,6,10,False,True,submersible,parastatal,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
10405,52421,25.0,243,other,846,Government,Pangani,3,420,True,True,submersible,water authority,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,1980-1989
10406,39864,0.0,290,other,0,DWE,Lake Victoria,17,0,False,False,handpump,wug,unknown,soft,good,enough,shallow well,groundwater,hand pump,unknown
10407,8323,0.0,292,other,0,DWE,Internal,14,0,False,False,handpump,vwc,never pay,soft,good,seasonal,shallow well,groundwater,hand pump,unknown
10408,52187,0.0,992,other,256,other,Rufiji,5,600,True,True,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
10409,68150,0.0,402,other,0,other,Lake Tanganyika,17,0,True,True,handpump,wug,unknown,milky,milky,enough,shallow well,groundwater,hand pump,unknown
10410,26021,0.0,417,World Bank,0,other,Lake Victoria,17,0,True,True,other,vwc,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
10411,40994,0.0,976,other,0,Government,Pangani,4,825,True,True,gravity,vwc,never pay,soft,good,unknown,spring,groundwater,communal standpipe,1970-1979
10412,72334,500.0,853,other,763,DWE,Lake Tanganyika,15,1,True,False,handpump,vwc,annually,unknown,unknown,unknown,machine dbh,groundwater,hand pump,1990-1999
10413,41898,0.0,286,Rwssp,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
10414,13086,0.0,410,other,0,DWE,Lake Tanganyika,14,0,True,True,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
10415,15817,50.0,965,other,0,other,Wami / Ruvu,5,105,True,True,submersible,vwc,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe,1980-1989
10416,38866,0.0,979,Danida,0,other,Lake Rukwa,12,0,True,True,gravity,wug,on failure,soft,good,enough,river,surface,communal standpipe,unknown
10417,53443,0.0,849,other,1229,DWE,Lake Victoria,19,400,True,True,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
10418,36477,0.0,297,Danida,822,Danida,Rufiji,10,250,False,True,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,1980-1989
